MasterFile,CollisionDate,CollisionTime,RoadwayName,ParkingLotIndicator,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVehicleUnits,Hit&RunIndicator,OneWayIndicator,SpeedLimitNumber,CountyCode,CityCountyCode,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,LocationFirstEventCode,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,LandUseCode,SchoolBusRelatedCode,FirstAidSceneIndicator,PropertyDamageIndicator,YR,KABCO,WorkingRID,KTC_RT,KTC_MP,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Intersection,Roadway Departure,Median Cross-over,CityCrash,DACid,Intersection Crash,Segment Crash,Int_ID,CityIntersection
72441469,20191122,1451,US119,N,0.048,0,0,2,2,N,N,55,98,9801,Y,37.50382,-82.53127,5,3,6,1,5,3,2,1,3,N,N,2019,O,098-US-0119  -000,098-US-0119  -000,0.048,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72560999,20201104,1543,HAMBLEY,N,0.762,0,0,2,2,N,N,25,98,9801,Y,37.48226,-82.51907,1,3,6,1,1,2,2,1,3,N,N,2020,O,098-CS-1222  -000,098-CS-1222  -000,0.762,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1053,1
72804358,20220907,1520,US23,N,24.601,0,0,2,2,N,N,55,98,9801,Y,37.48305,-82.54325,5,3,6,1,1,2,2,7,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,24.601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72477139,20200210,1707,BYPASS,N,6.142,0,0,2,2,N,Y,35,98,9801,Y,37.47718,-82.51679,5,3,6,1,5,6,2,1,3,N,N,2020,O,098-KY-1426  -000,098-KY-1426  -000,6.142,0,0,1,0,0,0,0,0,0,0,0,0,0,1,DAC,1,0,195-1116,1
72444626,20191129,1615,CASSIDY,N,0.252,0,0,2,2,N,N,25,98,9801,Y,37.50454,-82.53599,1,3,6,1,1,2,2,7,3,N,N,2019,O,098-CS-1191  -000,098-CS-1191  -000,0.252,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72659847,20210805,1432,CHLOE,N,4.456,0,0,2,2,N,N,35,98,9801,Y,37.4774,-82.50468,7,3,3,1,1,2,2,6,3,N,N,2021,O,098-KY-1460  -000,098-KY-1460  -000,4.456,0,0,0,0,0,0,0,0,1,0,0,1,1,1,Non-DAC,0,1,,
72526940,20200731,1453,MAYO,N,25.923,0,0,2,2,N,N,55,98,9801,Y,37.49858,-82.53143,5,3,6,1,5,6,2,1,3,N,N,2020,O,098-US-0023  -010,098-US-0023  -000,25.923,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72486027,20200304,1714,2ND,N,0.214,0,0,2,2,Y,N,25,98,9801,Y,37.48088,-82.51765,8,97,6,1,1,2,2,1,3,N,N,2020,O,098-CS-1117  -000,098-CS-1117  -000,0.214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72737615,20220305,1726,KY1460,N,6.759,0,0,1,1,N,N,45,98,9801,Y,37.48378,-82.54048,9,6,6,1,1,2,2,7,3,N,N,2022,O,098-KY-1460  -000,098-KY-1460  -000,6.759,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72705432,20211205,552,KY1426,N,8.116,1,0,1,1,N,N,45,98,9801,Y,37.49277,-82.49089,9,6,2,1,1,2,6,7,3,Y,N,2021,C,098-KY-1426  -000,098-KY-1426  -000,8.116,0,0,0,0,0,0,1,0,1,0,0,1,0,1,Non-DAC,0,1,,
72685448,20211015,1440,BAIRD,N,5.388,0,0,2,2,N,N,15,98,9801,Y,37.47305,-82.52704,1,3,6,1,1,2,2,7,3,N,N,2021,O,098-KY-1426  -000,098-KY-1426  -000,5.388,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1174,1
72430991,20191101,1621,US23,N,26.133,0,0,2,2,N,N,55,98,9801,Y,37.50152,-82.53182,5,3,6,1,1,2,2,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,26.133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72523847,20200719,1515,US23,N,25.734,2,0,2,2,N,N,55,98,9801,Y,37.49588,-82.53106,1,3,3,1,1,2,2,1,3,Y,N,2020,C,098-US-0023  -000,098-US-0023  -000,25.734,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72555656,20201018,1302,US23,N,,1,0,2,2,N,N,55,98,9801,Y,37.43884,-82.50917,1,3,6,1,1,2,2,1,3,Y,N,2020,A,098-US-0023  -071,098-US-0023  -071,0.007,1,0,0,1,0,0,1,1,0,0,0,0,0,1,Non-DAC,1,0,195-1308,1
72532984,20200818,1649,US23,N,25.715,0,0,1,1,N,N,55,98,9801,Y,37.4956,-82.53121,9,3,6,1,1,2,2,1,3,N,N,2020,O,098-US-0023  -000,098-US-0023  -000,25.715,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72689744,20211029,2338,US119,N,0.151,0,0,1,1,N,N,55,98,9801,Y,37.50437,-82.52943,9,3,6,1,1,2,6,7,3,N,N,2021,O,098-US-0119  -010,098-US-0119  -000,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72735298,20220221,712,HAROLDS BRANCH,N,0.102,0,0,2,2,N,N,25,98,9801,Y,37.47151,-82.5219,1,3,6,2,1,3,2,1,3,N,N,2022,O,098-CS-1223  -000,098-CS-1223  -000,0.102,0,0,1,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72595260,20210213,1855,US23,N,27.463,0,0,2,2,N,N,55,98,9807,Y,37.51139,-82.55019,8,3,6,1,5,3,7,7,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,27.463,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,1,0,195-0808,1
72580725,20201230,906,US23,N,27.438,0,0,2,2,N,N,55,98,9807,Y,37.51108,-82.54984,5,3,6,1,1,2,2,6,3,N,N,2020,O,098-US-0023  -010,098-US-0023  -000,27.438,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72576501,20201213,2045,TOWN MOUNTAIN,N,6.852,0,0,1,1,N,N,45,98,9801,Y,37.48552,-82.51006,9,3,6,1,1,2,6,1,3,N,N,2020,O,098-KY-1426  -000,098-KY-1426  -000,6.852,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72795147,20220811,1551,KY1426,N,6.913,0,0,2,2,N,N,45,98,9801,Y,37.48638,-82.509,5,3,6,1,1,2,2,7,3,N,N,2022,O,098-KY-1426  -000,098-KY-1426  -000,6.913,0,0,1,0,0,0,1,0,0,1,0,0,0,1,Non-DAC,1,0,195-0950,1
72749380,20220405,1359,US23,N,31.785,0,0,2,2,Y,N,55,98,9801,Y,37.53751,-82.60501,8,3,6,1,1,3,2,1,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,31.785,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0615,1
72803452,20220909,1337,US23 TURN LANE,N,0.014,0,0,2,2,N,N,55,98,9801,Y,37.50383,-82.53249,5,3,6,1,1,2,2,1,3,N,N,2022,O,098-US-0023  -020,098-US-0023  -020,0.014,0,0,1,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72676029,20210921,526,BOB AMOS,N,0.832,0,0,1,1,N,N,35,98,9801,Y,37.46833,-82.54298,9,97,4,1,1,2,5,7,3,N,Y,2021,O,098-CS-1025  -000,098-CS-1025  -000,0.832,0,0,0,0,0,0,0,0,1,1,0,1,0,1,Non-DAC,0,1,,
72804316,20220902,1535,US23,N,27.398,0,0,2,2,N,N,55,98,9807,Y,37.51091,-82.54919,5,3,6,1,1,2,2,7,3,N,N,2022,O,098-US-0023  -010,098-US-0023  -000,27.398,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0811,1
72729337,20220209,2025,KY1426 TURN LANE,N,0.024,0,0,2,2,N,N,35,98,9801,Y,37.47398,-82.52732,5,3,6,1,1,2,5,1,3,N,N,2022,O,098-KY-1426  -028,098-KY-1426  -028,0.024,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1167,1
72738944,20220309,1755,US23,N,23.053,0,0,2,2,N,N,55,98,9801,Y,37.46579,-82.52817,5,3,6,1,1,3,2,1,3,N,N,2022,O,098-US-0023  -010,098-US-0023  -000,23.053,0,0,0,0,0,0,1,0,0,0,1,0,0,1,DAC,0,1,,
72561520,20201101,1434,US460,N,0.295,0,0,2,2,N,N,45,98,9801,Y,37.43849,-82.51028,4,3,6,1,1,2,2,7,3,N,N,2020,O,098-US-0460  -000,098-US-0460  -000,0.295,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72661933,20210823,730,2ND,N,0.114,0,0,2,2,N,N,25,98,9801,Y,37.48211,-82.51666,8,3,6,1,1,3,2,7,3,N,N,2021,O,098-CS-1117  -000,098-CS-1117  -000,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1054,1
72635458,20210608,1057,US23,N,26.313,0,0,2,2,N,N,55,98,9801,Y,37.50407,-82.5324,8,3,6,1,1,3,2,7,3,N,N,2021,O,098-US-0023  -010,098-US-0023  -000,26.313,0,0,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72423288,20191017,1654,DIVISION,N,0.158,0,0,1,1,N,N,15,98,9801,Y,37.47915,-82.51677,9,97,6,1,1,2,2,5,3,N,Y,2019,O,098-CS-1130  -000,098-CS-1130  -000,0.158,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DAC,0,1,,
72635479,20210611,1444,CASSIDY,N,0.032,0,0,2,2,N,N,25,98,9801,Y,37.50372,-82.53272,8,3,6,1,1,3,2,7,3,N,N,2021,O,098-CS-1191  -000,098-CS-1191  -000,0.032,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Non-DAC,1,0,195-0861,1
72602306,20210309,1637,BANK,N,0.048,0,0,2,2,N,Y,10,98,9801,Y,37.47571,-82.521,2,3,6,1,1,2,2,1,3,N,N,2021,O,098-CS-1106  -000,098-CS-1106  -000,0.048,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72794843,20220810,1127,CASSIDY,N,0.008,0,0,2,2,N,N,55,98,9801,Y,37.50375,-82.53229,3,3,6,1,1,2,2,7,3,N,N,2022,O,098-CS-1191  -000,098-CS-1191  -000,0.008,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Non-DAC,1,0,195-0861,1
72659528,20210809,1742,US23,N,24.814,0,0,2,2,N,N,55,98,9801,Y,37.48601,-82.54214,8,3,6,1,1,2,2,7,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,24.814,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72617448,20210423,1528,US23,N,26.291,0,0,2,2,N,N,55,98,9801,Y,37.50376,-82.53215,5,3,6,1,1,2,2,7,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,26.291,0,0,1,0,0,0,1,0,1,0,1,0,0,1,Non-DAC,0,1,,
72692777,20211030,1317,US23,N,25.702,0,0,2,2,N,N,55,98,9801,Y,37.49544,-82.53132,1,3,3,1,5,6,2,1,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,25.702,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72630796,20210530,1805,US23,N,21.424,2,0,2,2,N,N,55,98,9801,Y,37.45084,-82.52402,1,3,6,1,1,3,2,7,3,Y,N,2021,C,098-US-0023  -000,098-US-0023  -000,21.424,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72598846,20210227,2152,BYPASS,N,6.546,0,0,2,2,N,N,55,98,9801,Y,37.48227,-82.51369,1,97,6,1,5,3,7,1,3,N,N,2021,O,098-KY-1426  -000,098-KY-1426  -000,6.546,0,0,1,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72776605,20220624,1610,KY3218,N,0.094,0,0,1,1,N,N,55,98,9801,Y,37.53814,-82.60088,9,3,1,1,1,2,2,7,3,N,N,2022,O,098-KY-3218  -000,098-KY-3218  -000,0.094,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72639944,20210624,1439,US23,N,26.282,0,0,2,2,N,N,55,98,9801,Y,37.50364,-82.53213,5,3,6,1,1,2,2,7,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,26.282,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72724785,20220126,1711,US119,N,0.019,0,0,2,2,N,N,55,98,9801,Y,37.50388,-82.53168,5,3,6,1,1,2,3,1,3,N,N,2022,O,098-US-0119  -010,098-US-0119  -000,0.019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72648212,20210711,1823,HAMBLEY,N,,4,0,2,2,N,N,35,98,9801,Y,37.47401,-82.5273,3,3,6,1,1,2,2,1,3,Y,N,2021,B,098-CS-1222  -000,098-CS-1222  -000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,DAC,1,0,195-1167,1
72852276,20230105,1449,US23,N,26.288,4,0,2,2,N,N,55,98,9801,Y,37.50372,-82.53215,1,3,6,1,1,2,2,7,3,Y,N,2023,C,098-US-0023  -000,098-US-0023  -000,26.225,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72554451,20200925,2105,US23,N,31.651,0,0,1,1,N,N,55,98,9801,Y,37.537,-82.6025,9,3,6,1,1,2,6,7,1,N,N,2020,O,098-US-0023  -010,098-US-0023  -000,31.651,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72826780,20221030,1930,US23 NORTH,N,,2,0,2,2,N,N,55,98,9801,Y,37.49216,-82.53484,3,3,6,1,1,2,7,1,3,Y,N,2022,A,098-US-0023  -000,098-US-0023  -000,25.343,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Non-DAC,1,0,195-0924,1
72681116,20211010,1337,HAMBLEY,N,0.151,0,0,2,2,N,N,25,98,9801,Y,37.47484,-82.52477,7,7,6,1,1,2,2,6,3,N,N,2021,O,098-CS-1222  -000,098-CS-1222  -000,0.151,0,0,0,0,0,0,0,0,1,0,0,0,0,1,DAC,0,1,,
72444988,20191127,1442,US23,N,22.509,5,0,2,2,N,N,55,98,9801,Y,37.46392,-82.51894,5,3,6,1,1,2,2,1,3,Y,Y,2019,C,098-US-0023  -000,098-US-0023  -000,22.509,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Non-DAC,0,1,,
72805570,20220914,559,US23,N,26.203,0,0,2,2,N,N,55,98,9801,Y,37.50252,-82.532,8,3,6,1,1,2,6,7,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,26.203,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0861,1
72632769,20210604,228,US23,N,26.402,1,0,1,1,N,N,55,98,9801,Y,37.50529,-82.53271,9,3,6,1,1,2,5,7,3,Y,N,2021,C,098-US-0023  -010,098-US-0023  -000,26.402,0,0,0,0,0,0,0,0,1,1,0,1,0,1,Non-DAC,0,1,,
72798933,20220806,925,OWSLEY,N,5.957,0,0,1,1,Y,N,35,98,9801,Y,37.47704,-82.55663,9,3,6,1,1,2,7,1,3,N,Y,2022,O,098-KY-1384  -000,098-KY-1384  -000,5.957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72772041,20220604,1210,US23,N,27.393,0,0,2,2,Y,N,55,98,9807,Y,37.51088,-82.54909,5,3,6,1,1,2,2,7,3,N,N,2022,O,098-US-0023  -010,098-US-0023  -000,27.393,1,0,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,1,0,195-0811,1
72766824,20220523,1739,THOMPSON,N,0.044,0,0,2,2,N,N,35,98,9801,Y,37.51016,-82.54824,5,3,6,1,5,6,2,1,3,N,N,2022,O,098-CS-1215  -000,098-CS-1215  -000,0.044,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0812,1
72594988,20210216,747,US23,N,23.704,0,0,1,1,N,N,55,98,9801,Y,37.47272,-82.53463,9,5,6,1,2,3,2,7,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,23.704,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DAC,0,1,,
72567760,20201120,1758,CASSIDY,N,0.203,0,0,2,2,N,Y,15,98,9801,Y,37.50406,-82.53528,1,97,6,1,1,2,5,1,3,N,N,2020,O,098-CS-1191  -000,098-CS-1191  -000,0.203,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72659719,20210725,1552,MAYO,N,19.804,6,2,3,3,N,N,55,98,9801,Y,37.44988,-82.50865,1,3,3,1,5,6,2,7,3,Y,N,2021,K,098-US-0023  -010,098-US-0023  -000,19.804,0,0,0,0,0,0,0,1,0,1,0,1,1,1,Non-DAC,0,1,,
72620296,20210407,1808,US23,N,22.941,1,0,2,2,N,N,55,98,9801,Y,37.46535,-82.52596,4,3,6,1,1,2,2,7,3,Y,N,2021,A,098-US-0023  -010,098-US-0023  -000,22.941,1,0,0,0,0,0,1,1,0,0,1,0,0,1,DAC,0,1,,
72467617,20200124,2119,US23,N,26.333,1,0,2,2,N,N,55,98,9801,Y,37.50436,-82.53243,5,3,6,1,5,6,5,1,3,Y,N,2020,C,098-US-0023  -010,098-US-0023  -000,26.333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72746881,20220327,2336,KY3496,N,0.233,0,0,2,2,Y,N,35,98,9801,Y,37.46681,-82.53168,5,3,3,1,1,2,5,1,3,N,N,2022,O,098-KY-3496  -000,098-KY-3496  -000,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72781522,20220709,1806,HUFFMAN,N,0.096,0,0,2,2,N,N,25,98,9801,Y,37.47774,-82.51854,5,3,6,1,5,3,2,1,3,N,N,2022,O,098-CS-1123  -000,098-CS-1123  -000,0.096,0,0,0,0,0,0,1,1,0,0,1,0,0,1,DAC,1,0,195-1117,1
72607840,20210322,2226,CHLOE,N,4.414,0,0,1,1,N,N,35,98,9801,Y,37.47733,-82.50388,9,6,3,1,1,2,6,7,3,N,N,2021,O,098-KY-1460  -000,098-KY-1460  -000,4.414,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72718978,20220105,1347,US23,N,24.673,1,0,2,2,N,N,55,98,9801,Y,37.48396,-82.54311,8,3,6,1,1,2,2,1,3,Y,N,2022,B,098-US-0023  -010,098-US-0023  -000,24.673,0,0,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72676306,20210917,724,US23,N,26.37,0,0,2,2,N,N,55,98,9801,Y,37.50486,-82.53255,5,3,6,1,1,2,2,7,3,N,N,2021,O,098-US-0023  -010,098-US-0023  -000,26.37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72615102,20210415,1446,US23 CONNECTOR TO US460,N,0.009,1,0,2,2,N,N,55,98,9801,Y,37.43886,-82.50919,5,3,2,1,1,2,2,7,3,Y,N,2021,C,098-US-0023  -071,098-US-0023  -071,0.009,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-1308,1
72881206,20230330,1209,2ND,N,0.023,0,0,1,1,N,N,10,98,9801,Y,37.48321,-82.51577,9,4,6,97,1,2,2,1,3,N,Y,2023,O,098-CS-1117  -000,098-CS-1117  -000,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,DAC,0,1,,
72472796,20200202,1644,BYPASS,N,5.795,0,0,2,2,N,N,35,98,9801,Y,37.47342,-82.5211,5,3,6,1,1,2,2,1,3,N,N,2020,O,098-KY-1426  -000,098-KY-1426  -000,5.795,0,0,0,1,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72517856,20200701,1742,US23,N,23.072,0,0,2,2,N,N,55,98,9801,Y,37.46598,-82.52821,8,3,6,1,1,2,2,1,3,N,N,2020,O,098-US-0023  -000,098-US-0023  -000,23.072,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DAC,0,1,,
72598149,20210225,1323,US23,N,26.26,0,0,2,2,Y,N,55,98,9801,Y,37.5034,-82.53232,8,3,6,1,1,2,2,7,3,N,N,2021,O,098-US-0023  -010,098-US-0023  -000,26.26,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0861,1
72729731,20220210,1605,US23,N,26.318,0,0,2,2,N,N,55,98,9801,Y,37.50415,-82.53241,5,3,6,1,1,2,2,7,3,N,N,2022,O,098-US-0023  -010,098-US-0023  -000,26.318,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72523846,20200717,1410,US23,N,23.1,0,0,2,2,N,N,55,98,9801,Y,37.46597,-82.52871,5,3,6,1,5,3,2,1,3,N,N,2020,O,098-US-0023  -010,098-US-0023  -000,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72707893,20211210,1912,US460,N,0.26,1,0,2,2,N,N,35,98,9801,Y,37.43869,-82.51006,1,3,6,1,5,3,5,1,3,Y,N,2021,B,098-US-0460  -000,098-US-0460  -000,0.26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-1309,1
72559384,20201031,2200,US23,N,30.983,0,0,1,1,N,N,55,98,9801,Y,37.53974,-82.59268,9,3,3,1,1,2,5,7,3,N,N,2020,O,098-US-0023  -000,098-US-0023  -000,30.983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72726030,20220128,1233,CASSIDY,N,0.047,0,0,2,2,N,N,35,98,9801,Y,37.50368,-82.53292,1,3,6,1,5,9,2,1,3,N,N,2022,O,098-CS-1191  -000,098-CS-1191  -000,0.047,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72727125,20220129,2304,COLLEGE,N,0.068,0,0,2,2,N,N,25,98,9801,Y,37.47657,-82.52129,1,3,6,1,1,2,5,7,3,N,N,2022,O,098-CS-1108  -000,098-CS-1108  -000,0.068,0,0,0,0,0,0,1,1,0,0,0,0,0,1,DAC,1,0,195-1134,1
72604322,20210312,1842,HAMBLEY,N,0.118,0,0,2,2,Y,N,25,98,9801,Y,37.47464,-82.52528,8,3,6,1,1,2,2,6,3,N,N,2021,O,098-CS-1222  -000,098-CS-1222  -000,0.118,0,0,0,0,0,0,0,0,1,0,0,0,0,1,DAC,1,0,195-1160,1
72736144,20220221,1743,HAMBLEY,N,0.635,0,0,2,2,Y,N,25,98,9801,Y,37.48013,-82.5192,7,7,6,1,1,2,2,1,3,N,N,2022,O,098-CS-1222  -000,098-CS-1222  -000,0.635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,1,0,195-1083,1
72553761,20201016,1800,US23,N,30.584,0,0,2,2,N,N,55,98,9801,Y,37.54279,-82.58644,8,3,3,1,1,2,2,7,3,N,N,2020,O,098-US-0023  -000,098-US-0023  -000,30.584,0,0,1,0,0,0,1,1,0,0,0,1,0,1,Non-DAC,0,1,,
72661835,20210817,1108,CASSIDY,N,0.046,2,0,2,2,N,N,25,98,9801,Y,37.5037,-82.53291,1,3,6,1,5,3,2,1,3,Y,N,2021,C,098-CS-1191  -000,098-CS-1191  -000,0.046,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72741257,20220315,1700,US23,N,31.582,0,0,2,2,N,N,55,98,9801,Y,37.53695,-82.60123,5,3,6,1,1,2,2,1,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,31.582,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Non-DAC,1,0,195-0620,1
72475036,20200210,1251,HAMBLEY,N,1.683,0,0,2,2,N,N,35,98,9801,Y,37.48185,-82.53324,1,3,6,1,5,6,2,7,3,N,N,2020,O,098-CS-1222  -000,098-CS-1222  -000,1.683,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1064,1
72745791,20220318,1623,US23,N,30.545,0,0,2,2,N,N,55,98,9801,Y,37.54264,-82.58575,3,5,3,1,1,2,2,1,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,30.545,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72476075,20200211,1537,US23,N,26.232,3,0,2,2,N,N,55,98,9801,Y,37.50293,-82.53205,5,3,6,1,5,3,2,7,3,Y,N,2020,C,098-US-0023  -000,098-US-0023  -000,26.232,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72625400,20210515,1558,MT CHASE,N,0.057,0,0,2,2,N,N,15,98,9801,Y,37.48312,-82.52866,2,7,4,1,1,2,2,6,3,N,N,2021,O,098-CS-1179  -000,098-CS-1179  -000,0.057,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72552290,20201009,2117,OWSLEY,N,7.26,0,0,1,1,Y,N,35,98,9801,Y,37.48106,-82.53519,9,5,5,1,1,2,5,6,3,N,Y,2020,O,098-KY-1384  -000,098-KY-1384  -000,7.26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DAC,0,1,,
72502477,20200518,1655,US23,N,26.291,0,0,2,2,N,N,55,98,9801,Y,37.50375,-82.53237,1,3,3,1,1,3,2,7,3,N,N,2020,O,098-US-0023  -010,098-US-0023  -000,26.291,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72544245,20200911,1555,US119,N,0.739,0,0,2,2,N,N,55,98,9801,Y,37.50767,-82.51961,5,3,6,1,1,3,2,7,3,N,N,2020,O,098-US-0119  -000,098-US-0119  -000,0.739,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0825,1
72545260,20200918,1129,US23,N,26.329,0,0,2,2,N,N,55,98,9801,Y,37.5043,-82.53243,5,3,6,1,1,3,2,7,3,N,N,2020,O,098-US-0023  -010,098-US-0023  -000,26.329,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72820090,20221024,619,KY3218,N,1.558,0,0,1,1,N,N,55,98,9801,Y,37.55075,-82.58157,9,3,4,1,1,2,6,6,3,N,N,2022,O,098-KY-3218  -000,098-KY-3218  -000,1.558,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72758699,20220506,2230,CHLOE,N,4.173,0,0,2,2,N,N,35,98,9801,Y,37.47629,-82.49979,7,3,6,1,5,6,7,7,3,N,N,2022,O,098-KY-1460  -000,098-KY-1460  -000,4.173,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72731040,20220215,619,BYPASS,N,5.739,0,0,1,1,N,N,35,98,9801,Y,37.47383,-82.52065,9,5,6,1,1,2,5,7,3,N,Y,2022,O,098-KY-1426  -000,098-KY-1426  -000,5.739,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DAC,1,0,195-1173,1
72539601,20200903,1726,US23,N,22.574,0,0,2,2,N,N,55,98,9801,Y,37.46448,-82.51963,3,3,6,1,5,3,2,1,3,N,N,2020,O,098-US-0023  -000,098-US-0023  -000,22.574,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
